order_date,first_cate_code,second_cate_code,ord_qty
2018/12/1,306,407,1576
2018/12/1,307,403,325
2018/12/1,308,404,451
2018/12/10,301,405,23
2018/12/10,302,408,238
2018/12/10,303,401,280
2018/12/10,303,406,3
2018/12/10,304,409,171
2018/12/10,305,412,12
2018/12/10,306,402,181
2018/12/10,306,407,2214
2018/12/10,307,403,507
2018/12/10,308,404,257
2018/12/11,301,405,17
2018/12/11,302,408,281
2018/12/11,303,401,346
2018/12/11,303,406,39
2018/12/11,303,410,3
2018/12/11,305,412,1338
2018/12/11,306,402,648
2018/12/11,306,407,1441
2018/12/11,307,403,329
2018/12/11,308,404,343
2018/12/12,301,405,114
2018/12/12,302,408,465
2018/12/12,303,401,559
2018/12/12,303,410,31
2018/12/12,303,411,11
2018/12/12,304,409,13
2018/12/12,305,412,485
2018/12/12,306,402,522
2018/12/12,306,407,4851
2018/12/12,307,403,108
2018/12/12,308,404,1180
2018/12/13,301,405,67
2018/12/13,302,408,506
2018/12/13,303,401,172
2018/12/13,303,411,13
2018/12/13,304,409,364
2018/12/13,305,412,257
2018/12/13,306,402,36
2018/12/13,306,407,953
2018/12/13,307,403,914
2018/12/13,308,404,370
2018/12/14,301,405,49
2018/12/14,302,408,99
2018/12/14,303,401,246
2018/12/14,303,410,12
2018/12/14,304,409,100
2018/12/14,305,412,552
2018/12/14,306,402,18
2018/12/14,306,407,2728
2018/12/14,307,403,408
2018/12/14,308,404,271
2018/12/15,302,408,386
2018/12/15,303,401,592
2018/12/15,303,411,10
2018/12/15,304,409,28
2018/12/15,305,412,215
2018/12/15,306,402,4
2018/12/15,306,407,599
2018/12/15,307,403,242
2018/12/15,308,404,1725
2018/12/16,301,405,317
2018/12/16,302,408,134
2018/12/16,303,401,132
2018/12/16,303,406,9
2018/12/16,304,409,53
2018/12/16,305,412,37
2018/12/16,306,402,209
2018/12/16,306,407,1187
2018/12/16,307,403,381
2018/12/16,308,404,366
2018/12/17,301,405,14
2018/12/17,302,408,1161
2018/12/17,303,401,122
2018/12/17,303,406,13
2018/12/17,304,409,29
2018/12/17,305,412,55
2018/12/17,306,402,203
2018/12/17,306,407,764
2018/12/17,307,403,451
2018/12/17,308,404,372
2018/12/18,301,405,292
2018/12/18,302,408,153
2018/12/18,303,401,11
2018/12/18,303,406,6
2018/12/18,303,410,8
2018/12/18,304,409,46
2018/12/18,305,412,501
2018/12/18,306,402,11
2018/12/18,306,407,677
2018/12/18,307,403,484
2018/12/18,308,404,1067
2018/12/19,301,405,36
2018/12/19,302,408,198
2018/12/19,303,401,95
2018/12/19,303,406,16
2018/12/19,304,409,60
2018/12/19,305,412,168
2018/12/19,306,407,637
2018/12/19,307,403,1286
2018/12/19,308,404,44
2018/12/2,301,405,148
2018/12/2,302,408,1048
2018/12/2,303,401,72
2018/12/2,305,412,909
2018/12/2,306,402,838
2018/12/2,306,407,2261
2018/12/2,307,403,535
2018/12/2,308,404,673
2018/12/20,302,408,1019
2018/12/20,303,401,386
2018/12/20,304,409,39
2018/12/20,305,412,127
2018/12/20,306,402,209
2018/12/20,306,407,1037
2018/12/20,307,403,225
2018/12/20,308,404,302
2018/12/3,301,405,17
2018/12/3,302,408,100
2018/12/3,303,401,10
2018/12/3,303,406,8
2018/12/3,305,412,904
2018/12/3,306,402,820
2018/12/3,306,407,1025
2018/12/3,307,403,344
2018/12/3,308,404,345
2018/12/4,302,408,157
2018/12/4,303,401,293
2018/12/4,303,406,12
2018/12/4,303,410,9
2018/12/4,304,409,12
2018/12/4,305,412,695
2018/12/4,306,402,210
2018/12/4,306,407,2324
2018/12/4,307,403,491
2018/12/4,308,404,396
2018/12/5,301,405,57
2018/12/5,302,408,135
2018/12/5,303,401,273
2018/12/5,303,410,9
2018/12/5,303,411,11
2018/12/5,304,409,12
2018/12/5,305,412,390
2018/12/5,306,402,685
2018/12/5,306,407,1256
2018/12/5,307,403,1354
2018/12/5,308,404,756
2018/12/6,301,405,158
2018/12/6,302,408,230
2018/12/6,303,401,610
2018/12/6,303,406,9
2018/12/6,305,412,453
2018/12/6,306,402,241
2018/12/6,306,407,3305
2018/12/6,307,403,207
2018/12/6,308,404,242
2018/12/7,301,405,124
2018/12/7,302,408,767
2018/12/7,303,401,128
2018/12/7,303,406,8
2018/12/7,303,410,17
2018/12/7,304,409,110
2018/12/7,305,412,390
2018/12/7,306,402,262
2018/12/7,306,407,505
2018/12/7,307,403,572
2018/12/7,308,404,218
2018/12/8,302,408,259
2018/12/8,303,401,454
2018/12/8,303,406,15
2018/12/8,304,409,104
2018/12/8,305,412,23
2018/12/8,306,402,154
2018/12/8,306,407,2945
2018/12/8,307,403,771
2018/12/8,308,404,632
2018/12/9,301,405,195
2018/12/9,302,408,437
2018/12/9,303,401,572
2018/12/9,303,410,11
2018/12/9,304,409,14
2018/12/9,305,412,310
2018/12/9,306,402,823
2018/12/9,306,407,1324
2018/12/9,307,403,400
2018/12/9,308,404,358
2018/2/1,301,405,248
2018/2/1,302,408,671
2018/2/1,303,401,62
2018/2/1,303,406,9
2018/2/1,303,410,145
2018/2/1,304,409,18
2018/2/1,305,412,29
2018/2/1,306,407,2546
2018/2/1,307,403,762
2018/2/1,308,404,815
2018/2/10,302,408,16
2018/2/10,303,411,8
2018/2/10,305,412,17
2018/2/10,306,407,2122
2018/2/10,308,404,283
2018/2/11,302,408,10
2018/2/11,306,407,315
2018/2/2,302,408,87
2018/2/2,303,401,23
2018/2/2,303,406,3
2018/2/2,305,412,85
2018/2/2,306,402,2199
2018/2/2,306,407,1893
2018/2/2,307,403,745
2018/2/2,308,404,216
2018/2/22,302,408,40
2018/2/22,306,407,93
2018/2/23,302,408,98
2018/2/23,303,401,7
2018/2/23,305,412,23
2018/2/23,306,402,14
2018/2/23,306,407,1160
2018/2/23,307,403,68
2018/2/23,308,404,672
2018/2/24,301,405,48
2018/2/24,302,408,122
2018/2/24,303,401,441
2018/2/24,303,406,6
2018/2/24,303,410,104
2018/2/24,303,411,7
2018/2/24,305,412,202
2018/2/24,306,407,1227
2018/2/24,307,403,206
2018/2/24,308,404,75
2018/2/25,301,405,9
2018/2/25,302,408,244
2018/2/25,303,401,1013
2018/2/25,303,406,34
2018/2/25,303,411,41
2018/2/25,305,412,1242
2018/2/25,306,402,14
2018/2/25,306,407,783
2018/2/25,307,403,183
2018/2/25,308,404,218
2018/2/26,302,408,552
2018/2/26,303,401,711
2018/2/26,303,410,15
2018/2/26,303,411,15
2018/2/26,305,412,444
2018/2/26,306,402,15
2018/2/26,306,407,2259
2018/2/26,307,403,237
2018/2/26,308,404,174
2018/2/27,302,408,2145
2018/2/27,303,401,552
2018/2/27,303,406,50
2018/2/27,303,410,5
2018/2/27,305,412,900
2018/2/27,306,402,330
2018/2/27,306,407,2076
2018/2/27,307,403,2095
2018/2/27,308,404,1111
2018/2/28,301,405,283
2018/2/28,302,408,333
2018/2/28,303,401,528
2018/2/28,303,406,17
2018/2/28,303,410,54
2018/2/28,305,412,1399
2018/2/28,306,407,2941
2018/2/28,307,403,4235
2018/2/28,308,404,2065
2018/2/3,301,405,351
2018/2/3,302,408,1102
2018/2/3,303,401,187
2018/2/3,303,410,3
2018/2/3,305,412,65
2018/2/3,306,402,1810
2018/2/3,306,407,2259
2018/2/3,307,403,288
2018/2/3,308,404,3602
2018/2/4,301,405,24
2018/2/4,302,408,142
2018/2/4,303,401,539
2018/2/4,305,412,726
2018/2/4,306,402,9
2018/2/4,306,407,2080
2018/2/4,307,403,1005
2018/2/4,308,404,396
2018/2/5,301,405,42
2018/2/5,302,408,429
2018/2/5,303,401,183
2018/2/5,305,412,291
2018/2/5,306,407,2022
2018/2/5,307,403,143
2018/2/5,308,404,57
2018/2/6,302,408,60
2018/2/6,303,401,432
2018/2/6,303,406,2
2018/2/6,306,407,739
2018/2/6,307,403,516
2018/2/6,308,404,312
2018/2/7,301,405,527
2018/2/7,302,408,263
2018/2/7,303,401,57
2018/2/7,303,411,16
2018/2/7,305,412,2007
2018/2/7,306,407,2808
2018/2/7,307,403,369
2018/2/7,308,404,233
2018/2/8,301,405,18
2018/2/8,302,408,277
2018/2/8,303,401,63
2018/2/8,305,412,3
2018/2/8,306,402,130
2018/2/8,306,407,2173
2018/2/8,307,403,173
2018/2/8,308,404,27
2018/2/9,301,405,9
2018/2/9,302,408,49
2018/2/9,303,401,676
2018/2/9,304,409,8
2018/2/9,305,412,16
2018/2/9,306,402,815
2018/2/9,306,407,2526
2018/2/9,307,403,32
2018/2/9,308,404,34
2018/3/1,302,408,781
2018/3/1,303,401,127
2018/3/1,303,406,13
2018/3/1,305,412,2
2018/3/1,306,407,3667
2018/3/1,307,403,459
2018/3/1,308,404,536
2018/3/10,301,405,7
2018/3/10,302,408,1152
2018/3/10,303,401,271
2018/3/10,304,409,10
2018/3/10,305,412,208
2018/3/10,306,402,7
2018/3/10,306,407,1782
2018/3/10,307,403,135
2018/3/10,308,404,952
2018/3/11,302,408,45
2018/3/11,303,401,486
2018/3/11,303,411,10
2018/3/11,305,412,247
2018/3/11,306,402,291
2018/3/11,306,407,1607
2018/3/11,307,403,3887
2018/3/11,308,404,296
2018/3/12,302,408,370
2018/3/12,303,401,31
2018/3/12,303,406,15
2018/3/12,303,410,5
2018/3/12,303,411,7
2018/3/12,304,409,327
2018/3/12,305,412,317
2018/3/12,306,402,51
2018/3/12,306,407,1239
2018/3/12,307,403,321
2018/3/12,308,404,350
2018/3/13,301,405,325
2018/3/13,302,408,398
2018/3/13,303,401,293
2018/3/13,303,406,18
2018/3/13,304,409,12
2018/3/13,305,412,125
2018/3/13,306,402,61
2018/3/13,306,407,2168
2018/3/13,307,403,1048
2018/3/13,308,404,843
2018/3/14,301,405,269
2018/3/14,302,408,204
2018/3/14,303,401,85
2018/3/14,303,411,10
2018/3/14,304,409,64
2018/3/14,305,412,142
2018/3/14,306,402,262
2018/3/14,306,407,1111
2018/3/14,307,403,927
2018/3/14,308,404,840
2018/3/15,302,408,665
2018/3/15,303,401,250
2018/3/15,303,410,16
2018/3/15,303,411,10
2018/3/15,304,409,646
2018/3/15,305,412,720
2018/3/15,306,402,106
2018/3/15,306,407,1628
2018/3/15,307,403,683
2018/3/15,308,404,831
2018/3/16,301,405,395
2018/3/16,302,408,676
2018/3/16,303,401,145
2018/3/16,303,406,3
2018/3/16,303,411,11
2018/3/16,305,412,708
2018/3/16,306,402,277
2018/3/16,306,407,1417
2018/3/16,307,403,351
2018/3/16,308,404,439
2018/3/17,301,405,370
2018/3/17,302,408,439
2018/3/17,303,401,408
2018/3/17,303,410,26
2018/3/17,303,411,37
2018/3/17,304,409,2921
2018/3/17,305,412,423
2018/3/17,306,402,340
2018/3/17,306,407,3192
2018/3/17,307,403,511
2018/3/17,308,404,292
2018/3/18,301,405,1221
2018/3/18,302,408,566
2018/3/18,303,401,239
2018/3/18,303,411,32
2018/3/18,304,409,21
2018/3/18,305,412,132
2018/3/18,306,402,107
2018/3/18,306,407,2519
2018/3/18,307,403,343
2018/3/18,308,404,311
2018/3/19,301,405,253
2018/3/19,302,408,175
2018/3/19,303,401,3
2018/3/19,303,411,6
2018/3/19,304,409,846
2018/3/19,305,412,31
2018/3/19,306,402,108
2018/3/19,306,407,1559
2018/3/19,307,403,339
2018/3/19,308,404,1385
2018/3/2,301,405,6
2018/3/2,302,408,959
2018/3/2,303,401,203
2018/3/2,304,409,93
2018/3/2,305,412,67
2018/3/2,306,407,2284
2018/3/2,307,403,925
2018/3/2,308,404,249
2018/3/20,301,405,278
2018/3/20,302,408,741
2018/3/20,303,401,162
2018/3/20,303,410,11
2018/3/20,303,411,8
2018/3/20,305,412,160
2018/3/20,306,407,405
2018/3/20,307,403,103
2018/3/20,308,404,554
2018/3/21,301,405,153
2018/3/21,302,408,331
2018/3/21,303,401,453
2018/3/21,303,410,14
2018/3/21,303,411,15
2018/3/21,305,412,335
2018/3/21,306,402,607
2018/3/21,306,407,2944
2018/3/21,307,403,791
2018/3/21,308,404,1778
2018/3/22,301,405,14
2018/3/22,302,408,429
2018/3/22,303,401,831
2018/3/22,303,406,5
2018/3/22,305,412,177
2018/3/22,306,402,41
2018/3/22,306,407,3054
2018/3/22,307,403,430
2018/3/22,308,404,384
2018/3/23,301,405,523
2018/3/23,302,408,195
2018/3/23,303,401,306
2018/3/23,303,410,27
2018/3/23,304,409,371
2018/3/23,305,412,404
2018/3/23,306,402,104
2018/3/23,306,407,2185
2018/3/23,307,403,1663
2018/3/23,308,404,325
2018/3/24,301,405,94
2018/3/24,302,408,256
2018/3/24,303,401,163
2018/3/24,303,406,8
2018/3/24,303,411,15
2018/3/24,305,412,741
2018/3/24,306,407,3034
2018/3/24,307,403,184
2018/3/24,308,404,402
2018/3/25,301,405,453
2018/3/25,302,408,257
2018/3/25,303,401,133
2018/3/25,303,406,5
2018/3/25,304,409,862
2018/3/25,305,412,292
2018/3/25,306,402,11
2018/3/25,306,407,3332
2018/3/25,307,403,623
2018/3/25,308,404,912
2018/3/26,302,408,305
2018/3/26,303,406,7
2018/3/26,305,412,272
2018/3/26,306,407,3407
2018/3/26,307,403,999
2018/3/26,308,404,706
2018/3/27,302,408,964
2018/3/27,303,401,268
2018/3/27,303,406,32
2018/3/27,303,410,8
2018/3/27,305,412,609
2018/3/27,306,402,1306
2018/3/27,306,407,1707
2018/3/27,307,403,1288
2018/3/27,308,404,616
2018/3/28,301,405,86
2018/3/28,302,408,547
2018/3/28,303,401,49
2018/3/28,303,406,10
2018/3/28,303,410,87
2018/3/28,303,411,15
2018/3/28,305,412,637
2018/3/28,306,402,226
2018/3/28,306,407,3640
2018/3/28,307,403,896
2018/3/28,308,404,899
2018/3/29,301,405,32
2018/3/29,302,408,343
2018/3/29,303,401,267
2018/3/29,303,406,4
2018/3/29,304,409,226
2018/3/29,305,412,629
2018/3/29,306,402,13
2018/3/29,306,407,2139
2018/3/29,307,403,664
2018/3/29,308,404,1646
2018/3/3,301,405,123
2018/3/3,302,408,496
2018/3/3,303,401,312
2018/3/3,303,406,18
2018/3/3,303,410,56
2018/3/3,303,411,17
2018/3/3,305,412,65
2018/3/3,306,402,146
2018/3/3,306,407,3193
2018/3/3,307,403,1389
2018/3/3,308,404,237
2018/3/30,301,405,395
2018/3/30,302,408,727
2018/3/30,306,402,7
2018/3/30,306,407,3860
2018/3/30,307,403,7132
2018/3/30,308,404,171
2018/3/31,301,405,43
2018/3/31,302,408,380
2018/3/31,303,401,632
2018/3/31,303,406,16
2018/3/31,303,410,49
2018/3/31,303,411,8
2018/3/31,304,409,202
2018/3/31,305,412,385
2018/3/31,306,402,1477
2018/3/31,306,407,1904
2018/3/31,307,403,801
2018/3/31,308,404,4922
2018/3/4,301,405,123
2018/3/4,302,408,1437
2018/3/4,303,401,255
2018/3/4,303,406,5
2018/3/4,303,410,46
2018/3/4,303,411,14
2018/3/4,305,412,186
2018/3/4,306,407,2439
2018/3/4,307,403,560
2018/3/4,308,404,744
2018/3/5,301,405,235
2018/3/5,302,408,414
2018/3/5,303,401,24
2018/3/5,303,406,6
2018/3/5,305,412,330
2018/3/5,306,402,15
2018/3/5,306,407,2827
2018/3/5,307,403,199
2018/3/5,308,404,517
2018/3/6,301,405,103
2018/3/6,302,408,958
2018/3/6,303,401,180
2018/3/6,303,406,9
2018/3/6,303,410,41
2018/3/6,305,412,152
2018/3/6,306,407,1543
2018/3/6,307,403,1506
2018/3/6,308,404,155
2018/3/7,301,405,231
2018/3/7,302,408,384
2018/3/7,303,401,188
2018/3/7,303,406,6
2018/3/7,303,410,21
2018/3/7,305,412,59
2018/3/7,306,402,5
2018/3/7,306,407,2338
2018/3/7,307,403,240
2018/3/7,308,404,1193
2018/3/8,301,405,13
2018/3/8,302,408,164
2018/3/8,303,401,291
2018/3/8,303,406,18
2018/3/8,303,410,77
2018/3/8,303,411,75
2018/3/8,305,412,759
2018/3/8,306,407,2004
2018/3/8,307,403,1476
2018/3/8,308,404,272
2018/3/9,301,405,99
2018/3/9,302,408,415
2018/3/9,303,401,346
2018/3/9,303,406,4
2018/3/9,303,410,9
2018/3/9,305,412,995
2018/3/9,306,402,349
2018/3/9,306,407,1735
2018/3/9,307,403,193
2018/3/9,308,404,318
2018/4/1,301,405,110
2018/4/1,302,408,45
2018/4/1,303,401,74
2018/4/1,306,407,876
2018/4/1,307,403,105
2018/4/1,308,404,404
2018/4/10,301,405,28
2018/4/10,302,408,1255
2018/4/10,303,401,1108
2018/4/10,303,406,5
2018/4/10,303,410,15
2018/4/10,303,411,15
2018/4/10,304,409,36
2018/4/10,305,412,203
2018/4/10,306,407,3575
2018/4/10,307,403,94
2018/4/10,308,404,96
2018/4/11,301,405,39
2018/4/11,302,408,2199
2018/4/11,303,401,348
2018/4/11,305,412,685
2018/4/11,306,402,279
2018/4/11,306,407,3261
2018/4/11,307,403,370
2018/4/11,308,404,316
2018/4/12,301,405,74
2018/4/12,302,408,221
2018/4/12,303,401,295
2018/4/12,303,406,15
2018/4/12,305,412,509
2018/4/12,306,407,2717
2018/4/12,307,403,262
2018/4/12,308,404,786
2018/4/13,302,408,607
2018/4/13,303,401,513
2018/4/13,305,412,118
2018/4/13,306,402,11
2018/4/13,306,407,3299
2018/4/13,307,403,108
2018/4/13,308,404,852
2018/4/14,301,405,39
2018/4/14,302,408,408
2018/4/14,303,401,82
2018/4/14,303,410,9
2018/4/14,305,412,125
2018/4/14,306,407,1852
2018/4/14,307,403,269
2018/4/14,308,404,348
2018/4/15,303,401,322
2018/4/15,305,412,564
2018/4/15,306,407,2392
2018/4/15,307,403,102
2018/4/15,308,404,508
2018/4/16,301,405,25
2018/4/16,302,408,562
2018/4/16,305,412,51
2018/4/16,306,402,5
2018/4/16,306,407,1010
2018/4/16,307,403,732
2018/4/16,308,404,663
2018/4/17,301,405,74
2018/4/17,302,408,225
2018/4/17,303,401,670
2018/4/17,303,406,12
2018/4/17,305,412,152
2018/4/17,306,407,3079
2018/4/17,307,403,244
2018/4/17,308,404,40
2018/4/18,301,405,592
2018/4/18,302,408,342
2018/4/18,303,401,675
2018/4/18,303,406,3
2018/4/18,303,410,20
2018/4/18,303,411,10
2018/4/18,305,412,490
2018/4/18,306,402,12
2018/4/18,306,407,1617
2018/4/18,307,403,487
2018/4/18,308,404,152
2018/4/19,301,405,12
2018/4/19,302,408,164
2018/4/19,303,401,65
2018/4/19,303,410,51
2018/4/19,303,411,17
2018/4/19,305,412,555
2018/4/19,306,402,126
2018/4/19,306,407,2131
2018/4/19,307,403,21
2018/4/19,308,404,1010
2018/4/2,301,405,98
2018/4/2,302,408,44
2018/4/2,303,401,105
2018/4/2,303,406,6
2018/4/2,303,410,251
2018/4/2,303,411,21
2018/4/2,305,412,222
2018/4/2,306,407,559
2018/4/2,307,403,15
2018/4/2,308,404,344
2018/4/20,301,405,401
2018/4/20,302,408,140
2018/4/20,303,401,262
2018/4/20,303,406,35
2018/4/20,303,410,16
2018/4/20,303,411,10
2018/4/20,305,412,139
2018/4/20,306,407,2106
2018/4/20,307,403,233
2018/4/20,308,404,54
2018/4/21,301,405,159
2018/4/21,302,408,350
2018/4/21,303,401,379
2018/4/21,303,410,18
2018/4/21,303,411,9
2018/4/21,305,412,154
2018/4/21,306,407,2348
2018/4/21,307,403,367
2018/4/21,308,404,111
2018/4/22,301,405,106
2018/4/22,302,408,107
2018/4/22,303,401,185
2018/4/22,303,411,5
2018/4/22,305,412,144
2018/4/22,306,407,2114
2018/4/22,308,404,29
2018/4/23,301,405,2
2018/4/23,302,408,91
2018/4/23,303,401,221
2018/4/23,303,410,38
2018/4/23,303,411,8
2018/4/23,305,412,75
2018/4/23,306,402,322
2018/4/23,306,407,1104
2018/4/23,307,403,29
2018/4/23,308,404,26
2018/4/24,301,405,21
2018/4/24,302,408,214
2018/4/24,303,401,480
2018/4/24,303,406,25
2018/4/24,303,410,11
2018/4/24,304,409,109
2018/4/24,305,412,910
2018/4/24,306,407,9762
2018/4/24,308,404,102
2018/4/25,302,408,112
2018/4/25,303,401,1590
2018/4/25,303,406,2
2018/4/25,303,410,7
2018/4/25,303,411,5
2018/4/25,305,412,127
2018/4/25,306,402,2
2018/4/25,306,407,1507
2018/4/25,307,403,95
2018/4/25,308,404,300
2018/4/26,302,408,1635
2018/4/26,303,401,172
2018/4/26,303,406,10
2018/4/26,303,410,19
2018/4/26,304,409,20
2018/4/26,305,412,158
2018/4/26,306,402,9
2018/4/26,306,407,4337
2018/4/26,307,403,7
2018/4/26,308,404,1
2018/4/27,301,405,39
2018/4/27,302,408,387
2018/4/27,303,401,367
2018/4/27,303,410,35
2018/4/27,303,411,26
2018/4/27,305,412,383
2018/4/27,306,402,55
2018/4/27,306,407,2858
2018/4/27,307,403,352
2018/4/27,308,404,461
2018/4/28,302,408,401
2018/4/28,303,401,823
2018/4/28,303,406,17
2018/4/28,303,410,12
2018/4/28,303,411,4
2018/4/28,305,412,386
2018/4/28,306,407,3010
2018/4/28,307,403,159
2018/4/28,308,404,137
2018/4/29,302,408,533
2018/4/29,303,401,895
2018/4/29,303,411,6
2018/4/29,304,409,108
2018/4/29,305,412,1048
2018/4/29,306,402,31
2018/4/29,306,407,2638
2018/4/29,307,403,535
2018/4/29,308,404,15
2018/4/3,302,408,455
2018/4/3,303,401,556
2018/4/3,303,406,10
2018/4/3,303,411,10
2018/4/3,304,409,398
2018/4/3,305,412,846
2018/4/3,306,402,15
2018/4/3,306,407,609
2018/4/3,307,403,1486
2018/4/3,308,404,828
2018/4/30,301,405,69
2018/4/30,302,408,1888
2018/4/30,303,401,874
2018/4/30,303,411,7
2018/4/30,305,412,1264
2018/4/30,306,402,44
2018/4/30,306,407,2210
2018/4/30,307,403,321
2018/4/30,308,404,261
2018/4/4,301,405,303
2018/4/4,302,408,385
2018/4/4,303,401,217
2018/4/4,303,406,28
2018/4/4,303,411,11
2018/4/4,305,412,514
2018/4/4,306,402,503
2018/4/4,306,407,3004
2018/4/4,307,403,26
2018/4/4,308,404,466
2018/4/5,301,405,28
2018/4/5,302,408,568
2018/4/5,303,401,5
2018/4/5,305,412,1
2018/4/5,306,407,1508
2018/4/5,308,404,16
2018/4/6,302,408,524
2018/4/6,303,401,162
2018/4/6,303,406,4
2018/4/6,304,409,70
2018/4/6,305,412,928
2018/4/6,306,402,148
2018/4/6,306,407,966
2018/4/6,307,403,178
2018/4/6,308,404,11
2018/4/7,301,405,18
2018/4/7,302,408,303
2018/4/7,303,406,7
2018/4/7,305,412,10
2018/4/7,306,402,30
2018/4/7,306,407,3902
2018/4/7,307,403,689
2018/4/8,301,405,156
2018/4/8,302,408,109
2018/4/8,303,401,355
2018/4/8,303,406,15
2018/4/8,303,410,4
2018/4/8,303,411,6
2018/4/8,305,412,11
2018/4/8,306,407,3215
2018/4/8,307,403,68
2018/4/8,308,404,228
2018/4/9,302,408,484
2018/4/9,303,401,334
2018/4/9,303,406,4
2018/4/9,303,410,15
2018/4/9,305,412,16
2018/4/9,306,402,17
2018/4/9,306,407,3850
2018/4/9,307,403,248
2018/4/9,308,404,95
2018/5/1,301,405,57
2018/5/1,305,412,23
2018/5/1,307,403,127
2018/5/10,301,405,47
2018/5/10,302,408,419
2018/5/10,303,401,347
2018/5/10,303,406,6
2018/5/10,305,412,717
2018/5/10,306,402,45
2018/5/10,306,407,2150
2018/5/10,307,403,1699
2018/5/10,308,404,896
2018/5/11,302,408,223
2018/5/11,303,401,39
2018/5/11,303,406,4
2018/5/11,304,409,22
2018/5/11,305,412,18
2018/5/11,306,407,1817
2018/5/11,307,403,712
2018/5/11,308,404,762
2018/5/12,301,405,1114
2018/5/12,302,408,562
2018/5/12,303,401,69
2018/5/12,303,410,17
2018/5/12,305,412,24
2018/5/12,306,407,2972
2018/5/12,307,403,493
2018/5/12,308,404,1107
2018/5/13,302,408,52
2018/5/13,303,401,491
2018/5/13,303,406,6
2018/5/13,305,412,6
2018/5/13,306,407,1132
2018/5/13,307,403,21
2018/5/13,308,404,53
2018/5/14,301,405,182
2018/5/14,302,408,209
2018/5/14,303,401,11
2018/5/14,305,412,220
2018/5/14,306,407,4285
2018/5/14,307,403,954
2018/5/14,308,404,25
2018/5/15,301,405,251
2018/5/15,302,408,20
2018/5/15,303,401,311
2018/5/15,303,406,10
2018/5/15,303,410,4
2018/5/15,304,409,27
2018/5/15,305,412,872
2018/5/15,306,407,3692
2018/5/15,307,403,337
2018/5/15,308,404,192
2018/5/16,301,405,122
2018/5/16,302,408,1154
2018/5/16,303,401,385
2018/5/16,303,410,2
2018/5/16,305,412,98
2018/5/16,306,402,21
2018/5/16,306,407,1590
2018/5/16,307,403,538
2018/5/17,301,405,40
2018/5/17,302,408,416
2018/5/17,303,401,168
2018/5/17,303,406,2
2018/5/17,303,410,5
2018/5/17,305,412,195
2018/5/17,306,402,23
2018/5/17,306,407,1794
2018/5/17,307,403,94
2018/5/17,308,404,59
2018/5/18,301,405,192
2018/5/18,302,408,478
2018/5/18,303,401,93
2018/5/18,303,406,5
2018/5/18,305,412,2438
2018/5/18,306,407,2318
2018/5/18,307,403,579
2018/5/18,308,404,130
2018/5/19,301,405,104
2018/5/19,302,408,507
2018/5/19,303,401,125
2018/5/19,303,406,22
2018/5/19,303,411,29
2018/5/19,305,412,2628
2018/5/19,306,402,17
2018/5/19,306,407,4005
2018/5/19,307,403,464
2018/5/19,308,404,1837
2018/5/2,302,408,196
2018/5/2,305,412,214
2018/5/2,306,402,33
2018/5/2,306,407,139
2018/5/2,307,403,12
2018/5/2,308,404,8
2018/5/20,301,405,56
2018/5/20,302,408,397
2018/5/20,303,401,23
2018/5/20,303,411,24
2018/5/20,305,412,960
2018/5/20,306,402,11
2018/5/20,306,407,3155
2018/5/20,307,403,222
2018/5/20,308,404,798
2018/5/21,301,405,244
2018/5/21,302,408,1146
2018/5/21,303,401,309
2018/5/21,303,406,13
2018/5/21,304,409,6
2018/5/21,305,412,201
2018/5/21,306,402,407
2018/5/21,306,407,2825
2018/5/21,307,403,176
2018/5/21,308,404,280
2018/5/22,301,405,232
2018/5/22,302,408,239
2018/5/22,303,401,701
2018/5/22,303,406,37
2018/5/22,305,412,913
2018/5/22,306,402,162
2018/5/22,306,407,3308
2018/5/22,307,403,267
2018/5/22,308,404,493
2018/5/23,301,405,408
2018/5/23,302,408,1331
2018/5/23,303,401,497
2018/5/23,303,410,9
2018/5/23,305,412,628
2018/5/23,306,402,42
2018/5/23,306,407,3774
2018/5/23,307,403,50
2018/5/23,308,404,310
2018/5/24,302,408,187
2018/5/24,303,401,285
2018/5/24,303,406,23
2018/5/24,303,410,9
2018/5/24,304,409,12
2018/5/24,305,412,1107
2018/5/24,306,407,429
2018/5/24,307,403,179
2018/5/24,308,404,85
2018/5/25,301,405,71
2018/5/25,302,408,225
2018/5/25,303,401,601
2018/5/25,304,409,12
2018/5/25,305,412,126
2018/5/25,306,407,1233
2018/5/25,307,403,544
2018/5/25,308,404,258
2018/5/26,301,405,55
2018/5/26,302,408,1543
2018/5/26,303,401,361
2018/5/26,303,406,6
2018/5/26,303,410,5
2018/5/26,303,411,23
2018/5/26,304,409,2
2018/5/26,305,412,92
2018/5/26,306,402,6
2018/5/26,306,407,2935
2018/5/26,307,403,114
2018/5/26,308,404,427
2018/5/27,301,405,31
2018/5/27,302,408,1004
2018/5/27,303,410,9
2018/5/27,304,409,13
2018/5/27,305,412,1063
2018/5/27,306,407,3171
2018/5/27,308,404,1159
2018/5/28,301,405,108
2018/5/28,302,408,517
2018/5/28,303,401,69
2018/5/28,303,406,16
2018/5/28,305,412,608
2018/5/28,306,402,32
2018/5/28,306,407,2817
2018/5/28,307,403,914
2018/5/28,308,404,52
2018/5/29,301,405,170
2018/5/29,302,408,394
2018/5/29,303,401,38
2018/5/29,303,406,19
2018/5/29,303,410,67
2018/5/29,303,411,16
